rotation,method,ip_err
none,mse-only,-1093.780518
none,mse-only,-1037.222412
none,mse-only,-1085.63562
none,mse-only,-1072.041382
none,mse-only,-1045.72998
none,mse-only,-1052.868164
none,mse-only,-1056.633789
none,mse-only,-1053.82959
none,mse-only,-1049.133789
none,mse-only,-1106.831543
none,mse-only,-1079.597046
none,mse-only,-1089.754395
none,mse-only,-1052.153809
none,mse-only,-1044.843994
none,mse-only,-1115.644287
none,mse-only,-1100.049316
none,mse-only,-1026.703125
none,mse-only,-1046.169189
none,mse-only,-1050.50354
none,mse-only,-1081.883301
none,mse-only,-1118.304199
none,mse-only,-1147.140503
none,mse-only,-1042.222046
none,mse-only,-1094.037842
none,mse-only,-1095.146484
none,mse-only,-1220.430908
none,mse-only,-1039.475098
none,mse-only,-1161.675659
none,mse-only,-1090.762207
none,mse-only,-1068.112305
none,mse-only,-1055.711792
none,mse-only,-1031.926392
none,mse-only,-1138.825684
none,mse-only,-1032.842651
none,mse-only,-1054.851196
none,mse-only,-1031.773315
none,mse-only,-1105.333008
none,mse-only,-1050.490479
none,mse-only,-1057.001465
none,mse-only,-1100.237793
none,mse-only,-1055.667358
none,mse-only,-1059.141968
none,mse-only,-1050.012451
none,mse-only,-1054.046631
none,mse-only,-1056.904297
none,mse-only,-1100.097778
none,mse-only,-1067.766357
none,mse-only,-1066.037231
none,mse-only,-1118.220947
none,mse-only,-1082.967285
none,mse-only,-1188.585205
none,mse-only,-1186.367065
none,mse-only,-1033.765503
none,mse-only,-1040.96521
none,mse-only,-1064.663696
none,mse-only,-1091.09082
none,mse-only,-1075.996338
none,mse-only,-1052.379028
none,mse-only,-1064.020996
none,mse-only,-1053.958252
none,mse-only,-1044.450928
none,mse-only,-1087.104492
none,mse-only,-1084.623413
none,mse-only,-1121.874512
none,mse-only,-1056.267822
none,mse-only,-1070.456543
none,mse-only,-1015.049927
none,mse-only,-1187.111084
none,mse-only,-1118.283325
none,mse-only,-1133.530396
none,mse-only,-1185.03125
none,mse-only,-1065.026123
none,mse-only,-1137.637817
none,mse-only,-1213.078613
none,mse-only,-1106.921631
none,mse-only,-1087.825073
none,mse-only,-1071.75293
none,mse-only,-1092.888184
none,mse-only,-1091.954956
none,mse-only,-1165.590454
none,mse-only,-1137.817627
none,mse-only,-1044.775635
none,mse-only,-1023.670044
none,mse-only,-1065.138062
none,mse-only,-1057.656738
none,mse-only,-1052.473022
none,mse-only,-1065.444336
none,mse-only,-1076.948364
none,mse-only,-1030.30481
none,mse-only,-1083.916382
none,mse-only,-1096.119995
none,mse-only,-1039.889038
none,mse-only,-1094.841919
none,mse-only,-1049.350464
none,mse-only,-1094.841919
none,mse-only,-1073.276855
none,mse-only,-1071.08374
none,mse-only,-1110.615112
none,mse-only,-1089.013672
none,mse-only,-1100.550293
none,mse-only,-1093.628418
none,mse-only,-1050.921875
none,mse-only,-1034.491455
none,mse-only,-1043.215576
none,mse-only,-1060.157715
none,mse-only,-1078.379639
none,mse-only,-1052.460327
none,mse-only,-1042.579346
none,mse-only,-1069.924927
none,mse-only,-1082.429932
none,mse-only,-1117.966064
none,mse-only,-1090.762207
none,mse-only,-1073.392456
none,mse-only,-1079.203613
none,mse-only,-1133.602295
none,mse-only,-1117.96167
none,mse-only,-1081.956421
none,mse-only,-1166.19812
none,mse-only,-1067.964844
none,mse-only,-1069.719238
none,mse-only,-1115.111694
none,mse-only,-1040.503784
none,mse-only,-1088.387573
none,mse-only,-1111.802979
none,mse-only,-1091.227539
none,mse-only,-1059.329102
none,mse-only,-1084.265015
none,mse-only,-1056.633789
none,mse-only,-1085.208862
none,mse-only,-1066.977295
none,mse-only,-1070.226074
none,mse-only,-1096.346191
none,mse-only,-1046.668579
none,mse-only,-1091.28125
none,mse-only,-1099.606323
none,mse-only,-1163.617188
none,mse-only,-1011.725281
none,mse-only,-1113.122437
none,mse-only,-1096.119995
none,mse-only,-1133.18103
none,mse-only,-1111.429077
none,mse-only,-1055.134644
none,mse-only,-1089.118774
none,mse-only,-1100.625366
none,mse-only,-1062.22876
none,mse-only,-1088.623413
none,mse-only,-1107.43103
none,mse-only,-1053.097168
none,mse-only,-1016.094482
none,mse-only,-1080.215332
none,mse-only,-1071.452637
none,mse-only,-1140.475952
none,mse-only,-1183.44458
none,mse-only,-1055.265015
none,mse-only,-1107.997192
none,mse-only,-1084.765381
none,mse-only,-1055.306885
none,mse-only,-1072.937744
none,mse-only,-1085.758423
none,mse-only,-1063.053101
none,mse-only,-1101.960083
none,mse-only,-1054.415161
none,mse-only,-1125.907227
none,mse-only,-1138.059814
none,mse-only,-1080.556641
none,mse-only,-1064.183105
none,mse-only,-1045.428223
none,mse-only,-1078.126221
none,mse-only,-1068.734863
none,mse-only,-1015.677551
none,mse-only,-1058.936157
none,mse-only,-1080.15332
none,mse-only,-1074.618042
none,mse-only,-1040.96521
none,mse-only,-1039.029297
none,mse-only,-1101.994873
none,mse-only,-1107.838013
none,mse-only,-1064.948853
none,mse-only,-1013.490417
none,mse-only,-1052.102539
none,mse-only,-1042.998779
none,mse-only,-1073.410767
none,mse-only,-1052.636475
none,mse-only,-1067.333374
none,mse-only,-1088.741943
none,mse-only,-1050.490479
none,mse-only,-1080.659668
none,mse-only,-1085.849121
none,mse-only,-1107.977905
none,mse-only,-1050.849609
none,mse-only,-1116.851562
none,mse-only,-1089.282104
none,mse-only,-1062.623657
none,mse-only,-1088.234253
none,mse-only,-1087.645752
none,mse-only,-1032.810303
none,mse-only,-1108.969482
none,mse-only,-1062.716064
none,mse-only,-1140.603394
none,mse-only,-1115.635254
none,mse-only,-1045.065063
none,mse-only,-1117.295532
none,mse-only,-1036.012817
none,mse-only,-1095.343018
none,mse-only,-1117.295532
none,mse-only,-1120.172974
none,mse-only,-1078.363281
none,mse-only,-1054.933838
none,mse-only,-1078.401367
none,mse-only,-1110.373657
none,mse-only,-1087.872559
none,mse-only,-1057.218872
none,mse-only,-1051.842041
none,mse-only,-1050.374512
none,mse-only,-1083.576904
none,mse-only,-1060.140259
none,mse-only,-1043.538574
none,mse-only,-1076.289673
none,mse-only,-1139.393921
none,mse-only,-1087.332153
none,mse-only,-1099.69165
none,mse-only,-1084.899902
none,mse-only,-1058.651733
none,mse-only,-1047.698975
none,mse-only,-1056.841919
none,mse-only,-1136.105347
none,mse-only,-1080.730713
none,mse-only,-1082.74292
none,mse-only,-1055.012573
none,mse-only,-1116.061523
none,mse-only,-1082.604614
none,mse-only,-1172.657227
none,mse-only,-1100.237793
none,mse-only,-1015.107117
none,mse-only,-1056.134399
none,mse-only,-1077.927734
none,mse-only,-1241.24707
none,mse-only,-1188.031006
none,mse-only,-1064.270142
none,mse-only,-1070.62915
none,mse-only,-1086.516846
none,mse-only,-1055.003174
none,mse-only,-1087.555298
none,mse-only,-1030.93335
none,mse-only,-1089.286377
none,mse-only,-1028.799927
none,mse-only,-1063.023682
none,mse-only,-1030.30481
none,mse-only,-1142.825195
none,mse-only,-1085.901978
none,mse-only,-1048.148926
none,mse-only,-1049.350464
none,mse-only,-1088.451172
none,mse-only,-1039.11499
none,mse-only,-1088.655884
none,mse-only,-1070.609863
none,mse-only,-1214.037109
none,mse-only,-1183.907715
none,mse-only,-1112.611328
none,mse-only,-1019.011597
none,mse-only,-1090.443604
none,mse-only,-1113.182495
none,mse-only,-1065.057129
none,mse-only,-1041.062622
none,mse-only,-1056.783569
none,mse-only,-1139.031616
none,mse-only,-1069.223633
none,mse-only,-1043.449463
none,mse-only,-1058.582886
none,mse-only,-1061.930054
none,mse-only,-1060.409302
none,mse-only,-1031.891602
none,mse-only,-1044.810913
none,mse-only,-1032.334839
none,mse-only,-1136.105347
none,mse-only,-1043.981934
none,mse-only,-1072.066895
none,mse-only,-1117.966064
none,mse-only,-1118.27063
none,mse-only,-1074.677124
none,mse-only,-1096.119995
none,mse-only,-1139.031616
none,mse-only,-1099.68335
none,mse-only,-1117.31543
none,mse-only,-1058.282959
none,mse-only,-1107.444824
none,mse-only,-1185.828613
none,mse-only,-1055.538574
none,mse-only,-1052.576416
none,mse-only,-1109.963013
none,mse-only,-1090.047485
none,mse-only,-1087.970093
none,mse-only,-1020.453613
none,mse-only,-1066.818726
none,mse-only,-1092.35791
none,mse-only,-1056.664185
none,mse-only,-1133.602295
none,mse-only,-1042.998779
none,mse-only,-1084.265015
none,mse-only,-1147.140503
none,mse-only,-1090.751221
none,mse-only,-1045.729492
none,mse-only,-1071.775635
none,mse-only,-1071.08374
none,mse-only,-1047.171631
none,mse-only,-1087.555298
none,mse-only,-1044.267822
none,mse-only,-1045.07019
none,mse-only,-1090.021606
none,mse-only,-1054.923218
none,mse-only,-1090.421387
none,mse-only,-1077.958496
none,mse-only,-1044.460449
none,mse-only,-1109.065308
none,mse-only,-1091.096436
none,mse-only,-1066.586304
none,mse-only,-1067.5979
none,mse-only,-1108.972412
none,mse-only,-1100.352295
none,mse-only,-1058.597168
none,mse-only,-1108.030396
none,mse-only,-1170.500854
none,mse-only,-1119.263306
none,mse-only,-1118.058838
none,mse-only,-1056.037598
none,mse-only,-1067.856567
none,mse-only,-1099.281616
none,mse-only,-1090.884888
none,mse-only,-1094.007568
none,mse-only,-1030.939453
none,mse-only,-1096.970947
none,mse-only,-1054.19458
none,mse-only,-1070.026733
none,mse-only,-1165.05896
none,mse-only,-1031.891602
none,mse-only,-1092.527832
none,mse-only,-1045.346924
none,mse-only,-1095.106812
none,mse-only,-1090.628174
none,mse-only,-1037.484375
none,mse-only,-1032.743408
none,mse-only,-1037.464966
none,mse-only,-1048.709717
none,mse-only,-1057.408081
none,mse-only,-1071.25708
none,mse-only,-1079.597046
none,mse-only,-1108.797852
none,mse-only,-1070.291748
none,mse-only,-1045.72998
none,mse-only,-1044.13562
none,mse-only,-1087.0896
none,mse-only,-1139.393921
none,mse-only,-1039.475098
none,mse-only,-1059.484497
none,mse-only,-1116.193848
none,mse-only,-1032.305908
none,mse-only,-1058.022339
none,mse-only,-1125.192139
none,mse-only,-1121.567505
none,mse-only,-1049.415894
none,mse-only,-1034.048828
none,mse-only,-1033.535278
none,mse-only,-1073.662598
none,mse-only,-1070.027588
none,mse-only,-1090.51355
none,mse-only,-1074.303833
none,mse-only,-1061.491943
none,mse-only,-1042.602783
none,mse-only,-1068.589966
none,mse-only,-1028.799927
none,mse-only,-1066.818726
none,mse-only,-1040.098267
none,mse-only,-1076.639893
none,mse-only,-1043.394531
none,mse-only,-1118.283325
none,mse-only,-1045.247559
none,mse-only,-1081.516357
none,mse-only,-1091.870728
none,mse-only,-1046.228027
none,mse-only,-1082.150879
none,mse-only,-1138.970947
none,mse-only,-1106.698242
none,mse-only,-1049.572021
none,mse-only,-1154.278442
none,mse-only,-1058.945068
none,mse-only,-1101.075073
none,mse-only,-1091.72876
none,mse-only,-1077.465942
none,mse-only,-1044.608521
none,mse-only,-1116.851562
none,mse-only,-1118.304199
none,mse-only,-1092.223145
none,mse-only,-1063.955933
none,mse-only,-1086.092651
none,mse-only,-1088.126709
none,mse-only,-1047.22998
none,mse-only,-1121.361206
none,mse-only,-1083.626831
none,mse-only,-1064.183105
none,mse-only,-1050.542969
none,mse-only,-1081.938354
none,mse-only,-1085.640015
none,mse-only,-1107.872803
none,mse-only,-1096.963867
none,mse-only,-1091.096436
none,mse-only,-1040.996704
none,mse-only,-1053.795166
none,mse-only,-1097.844238
none,mse-only,-1082.555298
none,mse-only,-1055.271851
none,mse-only,-1170.500854
none,mse-only,-1076.46814
none,mse-only,-1039.475098
none,mse-only,-1048.646851
none,mse-only,-1083.686279
none,mse-only,-1106.216675
none,mse-only,-1035.786011
none,mse-only,-1098.096069
none,mse-only,-1088.387573
none,mse-only,-1014.479187
none,mse-only,-1091.969238
none,mse-only,-1183.479492
none,mse-only,-1084.228394
none,mse-only,-1069.924927
none,mse-only,-1031.285034
none,mse-only,-1076.885864
none,mse-only,-1056.85022
none,mse-only,-1048.779297
none,mse-only,-1088.723267
none,mse-only,-1059.010742
none,mse-only,-1046.121948
none,mse-only,-1081.027588
none,mse-only,-1088.115479
none,mse-only,-1037.713745
none,mse-only,-1063.486572
none,mse-only,-1036.431763
none,mse-only,-1030.310913
none,mse-only,-1061.24585
none,mse-only,-1183.627686
none,mse-only,-1105.375977
none,mse-only,-1055.570312
none,mse-only,-1029.049561
none,mse-only,-1049.197388
none,mse-only,-1116.061523
none,mse-only,-1052.742676
none,mse-only,-1094.035034
none,mse-only,-1101.044067
none,mse-only,-1049.890625
none,mse-only,-1057.155151
none,mse-only,-1012.801575
none,mse-only,-1063.53418
none,mse-only,-1116.589844
none,mse-only,-1045.093994
none,mse-only,-1095.104614
none,mse-only,-1070.021118
none,mse-only,-1057.637573
none,mse-only,-1044.680664
none,mse-only,-1075.330078
none,mse-only,-1092.67627
none,mse-only,-1059.811401
none,mse-only,-1061.490356
none,mse-only,-1082.429932
none,mse-only,-1097.999146
none,mse-only,-1033.623901
none,mse-only,-1184.292236
none,mse-only,-1035.146118
none,mse-only,-1092.273926
none,mse-only,-1060.140259
none,mse-only,-1077.550415
none,mse-only,-1050.892944
none,mse-only,-1089.116699
none,mse-only,-1132.594849
none,mse-only,-1080.37793
none,mse-only,-1057.319214
none,mse-only,-1066.422241
none,mse-only,-1053.835327
none,mse-only,-1059.082764
none,mse-only,-1068.387573
none,mse-only,-1042.214722
none,mse-only,-1116.851562
none,mse-only,-1097.53064
none,mse-only,-1087.970093
none,mse-only,-1070.33728
none,mse-only,-1147.997803
none,mse-only,-1089.17334
none,mse-only,-1170.500854
none,mse-only,-1120.232788
none,mse-only,-1041.776489
none,mse-only,-1058.061646
none,mse-only,-1060.027588
none,mse-only,-1068.018311
none,mse-only,-1077.775513
none,mse-only,-1035.813354
none,mse-only,-1085.162476
none,mse-only,-1054.178223
none,mse-only,-1075.933105
none,mse-only,-1030.284912
none,mse-only,-1052.32959
none,mse-only,-1101.754272
none,mse-only,-1050.14209
none,mse-only,-1170.301392
none,mse-only,-1098.429199
none,mse-only,-1086.691895
none,mse-only,-1055.216064
none,mse-only,-1067.026123
none,mse-only,-1073.113647
none,mse-only,-1082.000244
none,mse-only,-1073.410767
none,mse-only,-1094.109619
none,mse-only,-1060.62207
none,mse-only,-1028.008423
none,mse-only,-1049.171997
none,mse-only,-1088.939209
none,mse-only,-1090.894653
none,mse-only,-1050.852539
none,mse-only,-1050.290283
none,mse-only,-1071.538574
none,mse-only,-1075.872925
none,mse-only,-1070.051025
none,mse-only,-1051.637695
none,mse-only,-1036.511963
none,mse-only,-1081.027588
none,mse-only,-1115.154175
none,mse-only,-1029.489258
none,mse-only,-1068.034668
none,mse-only,-1031.20166
none,mse-only,-1056.507202
none,mse-only,-1084.985474
none,mse-only,-1084.765381
none,mse-only,-1108.799316
none,mse-only,-1051.842041
none,mse-only,-1054.851196
none,mse-only,-1093.408691
none,mse-only,-1014.479187
none,mse-only,-1120.172974
none,mse-only,-1092.662354
none,mse-only,-1138.186523
none,mse-only,-1061.338867
none,mse-only,-1053.209717
none,mse-only,-1037.945312
none,mse-only,-1098.429199
none,mse-only,-1053.140625
none,mse-only,-1032.978149
none,mse-only,-1092.835327
none,mse-only,-1029.709351
none,mse-only,-1064.663696
none,mse-only,-1080.481079
none,mse-only,-1057.056763
none,mse-only,-1074.996948
none,mse-only,-1099.322266
none,mse-only,-1116.589844
none,mse-only,-1063.63208
none,mse-only,-1063.707642
none,mse-only,-1121.567505
none,mse-only,-1118.220947
none,mse-only,-1061.490356
none,mse-only,-1116.255005
none,mse-only,-1082.614258
none,mse-only,-1089.91626
none,mse-only,-1147.140503
none,mse-only,-1063.596191
none,mse-only,-1108.799316
none,mse-only,-1180.375
none,mse-only,-1066.901611
none,mse-only,-1116.901001
none,mse-only,-1095.532837
none,mse-only,-1115.111694
none,mse-only,-1091.227539
none,mse-only,-1048.215454
none,mse-only,-1082.218994
none,mse-only,-1147.140503
none,mse-only,-1106.60437
none,mse-only,-1142.390137
none,mse-only,-1090.958252
none,mse-only,-1106.44397
none,mse-only,-1067.766357
none,mse-only,-1109.551025
none,mse-only,-1058.611084
none,mse-only,-1075.30957
none,mse-only,-1088.655884
none,mse-only,-1063.387085
none,mse-only,-1099.322144
none,mse-only,-1047.851807
none,mse-only,-1050.780762
none,mse-only,-1085.764526
none,mse-only,-1095.08606
none,mse-only,-1126.751465
none,mse-only,-1108.721558
none,mse-only,-1097.53064
none,mse-only,-1090.950562
none,mse-only,-1038.930664
none,mse-only,-1088.234253
none,mse-only,-1139.762085
none,mse-only,-1092.17334
none,mse-only,-1054.573242
none,mse-only,-1054.479248
none,mse-only,-1050.383057
none,mse-only,-1105.836792
none,mse-only,-1058.929199
none,mse-only,-1070.080811
none,mse-only,-1030.230835
none,mse-only,-1072.76709
none,mse-only,-1071.538574
none,mse-only,-1157.695435
none,mse-only,-1081.044067
none,mse-only,-1052.771484
none,mse-only,-1036.173584
none,mse-only,-1037.273682
none,mse-only,-1045.168945
none,mse-only,-1067.325317
none,mse-only,-1056.947144
none,mse-only,-1052.98999
none,mse-only,-1046.375
none,mse-only,-1016.62384
none,mse-only,-1096.263916
none,mse-only,-1090.542725
none,mse-only,-1044.412964
none,mse-only,-1143.136597
none,mse-only,-1188.585205
none,mse-only,-1054.914307
none,mse-only,-1090.958252
none,mse-only,-1110.925171
none,mse-only,-1125.893433
none,mse-only,-1104.96228
none,mse-only,-1190.140381
none,mse-only,-1043.276978
none,mse-only,-1056.166138
none,mse-only,-1023.156128
none,mse-only,-1073.028809
none,mse-only,-1097.542603
none,mse-only,-1071.253662
none,mse-only,-1058.542603
none,mse-only,-1040.119995
none,mse-only,-1119.032715
none,mse-only,-1133.740967
none,mse-only,-1071.25708
none,mse-only,-1087.970093
none,mse-only,-1045.048828
none,mse-only,-1186.63208
none,mse-only,-1126.391479
none,mse-only,-1058.079834
none,mse-only,-1163.617188
none,mse-only,-1062.824951
none,mse-only,-1045.782959
none,mse-only,-1034.547119
none,mse-only,-1079.774414
none,mse-only,-1079.505371
none,mse-only,-1065.153198
none,mse-only,-1189.241455
none,mse-only,-1036.012817
none,mse-only,-1095.082642
none,mse-only,-1085.797974
none,mse-only,-1057.035156
none,mse-only,-1089.993286
none,mse-only,-1108.121338
none,mse-only,-1034.115356
none,mse-only,-1042.557617
none,mse-only,-1066.1698
none,mse-only,-1055.582031
none,mse-only,-1051.239502
none,mse-only,-1058.936157
none,mse-only,-1047.239746
none,mse-only,-1094.980469
none,mse-only,-1079.844238
none,mse-only,-1073.427124
none,mse-only,-1076.538086
none,mse-only,-1110.481567
none,mse-only,-1049.171997
none,mse-only,-1092.172852
none,mse-only,-1069.924927
none,mse-only,-1033.397095
none,mse-only,-1051.954834
none,mse-only,-1132.594849
none,mse-only,-1049.350464
none,mse-only,-1081.883301
